emp_no,first_name,last_name,to_date
423823,Yucel,Demian,"(423823,d004,1988-03-25,9999-01-01)"
423829,Chenxi,Peroz,"(423829,d009,1999-04-04,9999-01-01)"
423830,Maya,Menhoudj,"(423830,d005,1986-09-16,9999-01-01)"
423835,Clyde,Trachtenberg,"(423835,d002,1986-11-24,9999-01-01)"
423844,Masadi,Smeets,"(423844,d004,1998-11-02,9999-01-01)"
423848,Taizo,Zambonelli,"(423848,d004,1990-12-16,9999-01-01)"
423876,Amstein,Gustavson,"(423876,d004,1997-12-11,9999-01-01)"
423877,Stella,Salverda,"(423877,d004,1987-02-13,9999-01-01)"
423893,Fumino,Gerteisen,"(423893,d008,1998-02-08,9999-01-01)"
423897,Jacopo,Baezner,"(423897,d002,1986-07-31,9999-01-01)"
423907,Sanjit,Akaboshi,"(423907,d007,1992-04-15,9999-01-01)"
423916,Adel,Ecklund,"(423916,d009,1986-04-13,9999-01-01)"
423917,Dines,Bouloucos,"(423917,d005,1992-07-10,9999-01-01)"
423920,Mana,Thombley,"(423920,d004,2000-12-05,9999-01-01)"
423938,Sham,Fritzsche,"(423938,d002,1996-10-13,9999-01-01)"
423939,Khatoun,Carrere,"(423939,d005,1995-01-31,9999-01-01)"
423945,Ymte,Heping,"(423945,d002,1998-08-12,9999-01-01)"
423959,Guttorm,Fabrizio,"(423959,d009,1987-04-22,9999-01-01)"
423960,Pramod,Snyers,"(423960,d004,1986-11-06,9999-01-01)"
423966,Harjit,Badache,"(423966,d009,2001-11-11,9999-01-01)"
423972,Premsyl,Miake,"(423972,d008,1990-09-08,9999-01-01)"
423982,Hidde,Boissier,"(423982,d005,1990-09-14,9999-01-01)"
423985,Ottavia,Azevdeo,"(423985,d006,1985-11-29,9999-01-01)"
423986,Debatosh,Alvarado,"(423986,d005,2002-06-20,9999-01-01)"
423991,Weicheng,Gargeya,"(423991,d005,1986-11-28,9999-01-01)"
424012,Cullen,Legleitner,"(424012,d006,1985-09-01,9999-01-01)"
424037,Sumant,Langford,"(424037,d007,1986-12-01,9999-01-01)"
424043,Tetsurou,Gulik,"(424043,d007,1985-12-26,9999-01-01)"
424084,Demin,Suwa,"(424084,d001,1996-09-14,9999-01-01)"
424085,Irene,Merks,"(424085,d005,1998-08-21,9999-01-01)"
424090,Inderjeet,Holburn,"(424090,d007,1994-04-26,9999-01-01)"
424093,Chikako,Bolsens,"(424093,d004,1985-08-25,9999-01-01)"
424099,Kwangyoen,Strandh,"(424099,d007,1988-05-05,9999-01-01)"
424134,Aleksandar,Wrigley,"(424134,d005,1987-11-19,9999-01-01)"
424135,Masaki,Fairtlough,"(424135,d008,1995-11-25,9999-01-01)"
424142,Turgut,Larfeldt,"(424142,d005,1986-01-22,9999-01-01)"
424144,Candido,Lorin,"(424144,d008,1988-08-18,9999-01-01)"
424157,Fumiyo,Felder,"(424157,d001,1986-03-07,9999-01-01)"
424166,Hairong,Kuzuoka,"(424166,d004,1992-01-28,9999-01-01)"
424167,Kazuhiko,Hasham,"(424167,d005,1993-08-19,9999-01-01)"
424185,Sigeru,Khalid,"(424185,d005,1987-01-09,9999-01-01)"
424189,Martijn,Denny,"(424189,d005,1991-10-25,9999-01-01)"
424192,Boaz,Rosenbaum,"(424192,d007,1987-05-29,9999-01-01)"
424200,Shooichi,Yeung,"(424200,d005,1998-07-26,9999-01-01)"
424205,Paris,Shumilov,"(424205,d004,1995-04-21,9999-01-01)"
424220,Felicidad,Morrey,"(424220,d008,1988-01-16,9999-01-01)"
424224,Arunachalam,Plumb,"(424224,d009,1998-05-30,9999-01-01)"
424230,Irena,Sridhar,"(424230,d007,1992-04-10,9999-01-01)"
424248,Siamak,Markovitch,"(424248,d004,1989-07-08,9999-01-01)"
424250,Suzette,Wendorf,"(424250,d002,1993-04-19,9999-01-01)"
424252,Shirish,Bernardinello,"(424252,d007,1990-11-08,9999-01-01)"
424259,Seongbin,Bennis,"(424259,d005,1993-05-23,9999-01-01)"
424262,Krassimir,Trelles,"(424262,d009,1990-01-25,9999-01-01)"
424264,Yucai,Woycyznski,"(424264,d009,1990-01-08,9999-01-01)"
424298,Francesca,Chinin,"(424298,d007,1995-12-07,9999-01-01)"
424309,Masoud,Chachaty,"(424309,d006,1985-07-20,9999-01-01)"
424327,Chrisa,Unni,"(424327,d004,1985-12-13,9999-01-01)"
424328,Juyoung,Murtafg,"(424328,d002,1990-02-20,9999-01-01)"
424336,Owen,Hiltgen,"(424336,d004,1988-07-30,9999-01-01)"
424354,Gennadi,Plessier,"(424354,d004,1987-09-18,9999-01-01)"
424355,Szabolcs,Garrabrants,"(424355,d005,1990-02-08,9999-01-01)"
424367,Kokou,Passino,"(424367,d004,1993-10-20,9999-01-01)"
424378,Sanjiv,Varman,"(424378,d005,1986-07-13,9999-01-01)"
424379,Menkae,Murtagh,"(424379,d005,2000-01-20,9999-01-01)"
424391,Marc,Skogmar,"(424391,d007,1985-10-22,9999-01-01)"
424393,Hironobu,Rosti,"(424393,d004,1985-12-23,9999-01-01)"
424399,Tamiya,Brattka,"(424399,d004,1993-03-22,9999-01-01)"
424405,Cedric,Restivo,"(424405,d008,1986-10-01,9999-01-01)"
424410,Mads,Jahnichen,"(424410,d004,1987-10-26,9999-01-01)"
424425,Fuqing,Isaac,"(424425,d007,1992-12-08,9999-01-01)"
424447,Irene,Miake,"(424447,d007,1993-03-11,9999-01-01)"
424452,Shalesh,Pero,"(424452,d008,1990-07-07,9999-01-01)"
424461,Nitsan,Snyers,"(424461,d004,1990-01-26,9999-01-01)"
424464,Jianhua,Deverell,"(424464,d001,1999-03-30,9999-01-01)"
424467,Udo,Hockney,"(424467,d007,1988-08-19,9999-01-01)"
424468,Elrique,Pocchiola,"(424468,d009,1995-09-18,9999-01-01)"
424483,Dipankar,Zhiwei,"(424483,d009,1987-04-17,9999-01-01)"
424491,Caolyn,Munoz,"(424491,d007,1998-09-24,9999-01-01)"
424497,Shahab,Maccarone,"(424497,d005,1990-02-27,9999-01-01)"
424499,Kristine,Camurati,"(424499,d009,1998-12-01,9999-01-01)"
424532,Sachar,Brender,"(424532,d004,1986-08-26,9999-01-01)"
424536,Christoph,Feldhoffer,"(424536,d009,1987-12-01,9999-01-01)"
424558,Vojin,Casley,"(424558,d004,1985-09-11,9999-01-01)"
424563,Rosli,Pileggi,"(424563,d007,1988-07-29,9999-01-01)"
424564,Kristina,Stasinski,"(424564,d007,1987-01-25,9999-01-01)"
424565,Bartek,Plavsic,"(424565,d004,1987-12-16,9999-01-01)"
424570,Gil,Klyachko,"(424570,d009,1986-04-11,9999-01-01)"
424571,Keiichiro,Tempesti,"(424571,d004,1990-08-28,9999-01-01)"
424576,Weiyi,Billingsley,"(424576,d005,1986-07-14,9999-01-01)"
424581,Turgut,Christianini,"(424581,d007,1986-07-06,9999-01-01)"
424591,Abdelwaheb,Yeung,"(424591,d001,1997-03-17,9999-01-01)"
424593,Mohammed,Serra,"(424593,d007,1992-06-25,9999-01-01)"
424597,Wuxu,Hinsberger,"(424597,d005,1991-03-12,9999-01-01)"
424607,Gunilla,Kowalchuk,"(424607,d004,1989-07-14,9999-01-01)"
424609,Erzsebet,Reistad,"(424609,d003,1988-11-24,9999-01-01)"
424615,Gregory,Hasham,"(424615,d004,1996-12-19,9999-01-01)"
424619,Garnet,Kugler,"(424619,d005,1990-09-12,9999-01-01)"
424636,Domenick,Perl,"(424636,d006,1989-06-14,9999-01-01)"
424659,Mohd,Gyorkos,"(424659,d009,1992-09-29,9999-01-01)"
424662,Jaewon,Swab,"(424662,d004,1987-08-07,9999-01-01)"
424677,Patricia,Karcich,"(424677,d007,1989-06-17,9999-01-01)"
424694,Candido,Morris,"(424694,d003,1988-12-15,9999-01-01)"
424700,Dietrich,Kossowski,"(424700,d005,1985-11-19,9999-01-01)"
424719,Feixiong,Curless,"(424719,d005,1985-02-03,9999-01-01)"
424724,Suebskul,Angelopoulos,"(424724,d005,1991-06-11,9999-01-01)"
424744,Qingxiang,Butterworth,"(424744,d005,1998-05-07,9999-01-01)"
424755,Arco,Ranka,"(424755,d009,1995-09-15,9999-01-01)"
424765,Lillian,Azevdeo,"(424765,d006,1995-08-26,9999-01-01)"
424786,Martins,Rosiles,"(424786,d008,1993-10-08,9999-01-01)"
424811,Tomokazu,Reutenauer,"(424811,d007,1990-09-07,9999-01-01)"
424812,Martina,Taneja,"(424812,d004,1986-01-03,9999-01-01)"
424840,Mara,Bernardinello,"(424840,d005,1994-02-18,9999-01-01)"
424870,Mingdong,Valette,"(424870,d004,1989-07-11,9999-01-01)"
424876,Kazuyasu,Seuren,"(424876,d005,1988-06-17,9999-01-01)"
424885,Zhensheng,Picco,"(424885,d005,1987-09-07,9999-01-01)"
424892,Ingmar,Farrow,"(424892,d001,1993-08-18,9999-01-01)"
424900,Aemilian,Siksek,"(424900,d005,1997-11-14,9999-01-01)"
424907,Visit,Schwaller,"(424907,d009,1993-03-28,9999-01-01)"
424910,Weiye,Miara,"(424910,d008,1988-02-24,9999-01-01)"
424913,Almudena,Ravishankar,"(424913,d005,1996-04-15,9999-01-01)"
424937,Teunis,Buchter,"(424937,d005,1985-05-28,9999-01-01)"
424950,Yuchang,Mundy,"(424950,d004,1998-06-23,9999-01-01)"
424961,Yaghout,Morris,"(424961,d001,2000-01-02,9999-01-01)"
424980,Dekang,Badr,"(424980,d005,1987-09-05,9999-01-01)"
424995,Jouni,Bale,"(424995,d007,1985-11-27,9999-01-01)"
424997,Heekeun,Anger,"(424997,d005,1985-06-20,9999-01-01)"
424998,Demin,Schmezko,"(424998,d005,1991-06-11,9999-01-01)"
425011,Abdelwaheb,Prochazka,"(425011,d004,1994-05-21,9999-01-01)"
425013,Mariusz,Fargier,"(425013,d004,1992-03-13,9999-01-01)"
425033,Ekawit,Waleschkowski,"(425033,d007,1985-08-17,9999-01-01)"
425050,Jingling,Vingron,"(425050,d003,1986-09-24,9999-01-01)"
425078,Tommaso,Angiulli,"(425078,d004,1992-09-15,9999-01-01)"
425092,Ebbe,Meszaros,"(425092,d007,1995-07-30,9999-01-01)"
425104,Billur,Zolotykh,"(425104,d004,1992-06-23,9999-01-01)"
425106,Sakthirel,Bednarek,"(425106,d008,1986-02-24,9999-01-01)"
425113,Dinkar,Copas,"(425113,d008,1996-03-14,9999-01-01)"
425115,Naftali,Begiun,"(425115,d004,1996-07-28,9999-01-01)"
425125,Hongzhu,Rosenbaum,"(425125,d004,1997-12-25,9999-01-01)"
425131,Phule,Antonakopoulos,"(425131,d004,1986-03-22,9999-01-01)"
425132,Christoper,Perry,"(425132,d007,1987-01-30,9999-01-01)"
425151,Gian,Schiper,"(425151,d009,1985-02-17,9999-01-01)"
425181,Roselyn,Foote,"(425181,d004,1999-09-10,9999-01-01)"
425182,Urs,Shigei,"(425182,d004,1985-08-30,9999-01-01)"
425193,Thodoros,Cronau,"(425193,d005,1988-08-10,9999-01-01)"
425219,Martien,Macedo,"(425219,d004,1999-04-20,9999-01-01)"
425220,Xiadong,Anger,"(425220,d009,1988-09-21,9999-01-01)"
425221,Honglan,Riesenhuber,"(425221,d002,1985-09-02,9999-01-01)"
425251,Nishit,Angel,"(425251,d008,1986-08-08,9999-01-01)"
425252,Patricio,Baranowski,"(425252,d006,1990-11-04,9999-01-01)"
425262,Thanasis,Rahier,"(425262,d007,1985-04-14,9999-01-01)"
425264,Jeanne,Shigei,"(425264,d004,1986-07-07,9999-01-01)"
425291,Basil,Schusler,"(425291,d001,1993-01-13,9999-01-01)"
425301,Sangeeta,Gien,"(425301,d007,1997-01-11,9999-01-01)"
425304,Muzhong,McAffer,"(425304,d005,1988-06-05,9999-01-01)"
425328,Theron,Salvesen,"(425328,d007,1985-07-13,9999-01-01)"
425336,Poorav,Gammage,"(425336,d005,1988-03-28,9999-01-01)"
425337,Taiji,Kusakabe,"(425337,d001,1985-06-06,9999-01-01)"
425359,Jaideep,Marchegay,"(425359,d007,1988-06-06,9999-01-01)"
425370,Zijian,Hebert,"(425370,d005,1987-04-08,9999-01-01)"
425371,Gita,Ariola,"(425371,d004,1987-06-21,9999-01-01)"
425375,Tsvetan,Peir,"(425375,d002,1986-07-06,9999-01-01)"
425388,Mohammad,Varker,"(425388,d005,1988-02-26,9999-01-01)"
425391,Toshiki,Gulak,"(425391,d006,1986-03-01,9999-01-01)"
425400,Girolamo,Erdmenger,"(425400,d005,1988-05-17,9999-01-01)"
425413,Nigel,Mungall,"(425413,d001,1986-11-05,9999-01-01)"
425415,Arra,Pietrzykowski,"(425415,d001,1988-06-06,9999-01-01)"
425417,Ayakannu,Peris,"(425417,d004,1989-04-22,9999-01-01)"
425431,Zhaofang,Monkewich,"(425431,d008,1990-10-29,9999-01-01)"
425438,Uma,Kleiser,"(425438,d004,1986-05-06,9999-01-01)"
425442,Richara,Iacovou,"(425442,d004,1989-02-02,9999-01-01)"
425456,Junsik,Markovitch,"(425456,d003,1994-01-29,9999-01-01)"
425458,Hidekazu,Honiden,"(425458,d004,1986-08-22,9999-01-01)"
425462,Keung,Sherertz,"(425462,d007,1986-02-13,9999-01-01)"
425464,Ebbe,Garnick,"(425464,d004,1987-12-06,9999-01-01)"
425473,Giao,Cappelli,"(425473,d007,1986-04-02,9999-01-01)"
425474,Vishwani,England,"(425474,d009,1997-03-19,9999-01-01)"
425482,Jongsuk,Cunliffe,"(425482,d009,1999-04-03,9999-01-01)"
425487,Kellyn,Egerstedt,"(425487,d007,1998-08-03,9999-01-01)"
425489,Toshimi,Nicolson,"(425489,d005,1986-05-01,9999-01-01)"
425511,Odysseas,Mahnke,"(425511,d004,1988-06-12,9999-01-01)"
425529,Lubomir,Luce,"(425529,d004,1988-09-27,9999-01-01)"
425536,Sajjan,Denti,"(425536,d004,1986-06-21,9999-01-01)"
425547,Remko,Hasham,"(425547,d001,1990-03-02,9999-01-01)"
425548,Geoff,Perfilyeva,"(425548,d004,1994-04-12,9999-01-01)"
425575,Eldridge,Schahn,"(425575,d006,1988-02-04,9999-01-01)"
425585,Mack,Heemskerk,"(425585,d004,1988-06-19,9999-01-01)"
425589,Boriana,Heiserman,"(425589,d004,1985-06-18,9999-01-01)"
425599,Faiza,Perz,"(425599,d005,1988-01-08,9999-01-01)"
425608,Krisda,Ratnakar,"(425608,d001,1985-10-25,9999-01-01)"
425609,Jovan,Gonthier,"(425609,d008,1993-01-08,9999-01-01)"
425611,Naftaly,Roisin,"(425611,d004,1989-09-03,9999-01-01)"
425625,Surveyors,Morrow,"(425625,d002,1988-08-05,9999-01-01)"
425627,Guadalupe,Sewelson,"(425627,d007,1992-05-17,9999-01-01)"
425636,Danco,Picaronny,"(425636,d007,1998-03-06,9999-01-01)"
425637,Elrique,Kaelbling,"(425637,d005,1988-02-05,9999-01-01)"
425639,Odysseas,Engelmann,"(425639,d004,1987-09-29,9999-01-01)"
425652,Tran,Birrer,"(425652,d004,1998-08-02,9999-01-01)"
425659,Hirochika,Sinicrope,"(425659,d004,1996-02-08,9999-01-01)"
425667,Padma,Minakawa,"(425667,d008,1987-09-04,9999-01-01)"
425669,Stabislas,Wrigley,"(425669,d005,1988-11-14,9999-01-01)"
425676,Masaru,Matzov,"(425676,d003,1993-03-11,9999-01-01)"
425689,Arnould,Bernini,"(425689,d005,1988-02-13,9999-01-01)"
425692,Prodip,Tomescu,"(425692,d004,1992-01-27,9999-01-01)"
425713,Ymte,Orlowski,"(425713,d009,1990-02-09,9999-01-01)"
425716,Khatoun,Merro,"(425716,d005,1998-02-27,9999-01-01)"
425735,Jaewoo,Vanwelkenhuysen,"(425735,d005,1998-08-25,9999-01-01)"
425738,Nechama,Rusmann,"(425738,d004,1988-07-03,9999-01-01)"
425742,Martins,Rindone,"(425742,d003,1992-02-14,9999-01-01)"
425759,Tiina,Molberg,"(425759,d007,1993-10-28,9999-01-01)"
425760,Candido,Iisaka,"(425760,d003,1993-09-18,9999-01-01)"
425775,Jahangir,Bridgland,"(425775,d002,1990-08-01,9999-01-01)"
425785,Przemyslawa,Rijsenbrij,"(425785,d007,1987-01-17,9999-01-01)"
425794,Chinhyun,Zucker,"(425794,d003,1999-01-22,9999-01-01)"
425795,Zine,Beetstra,"(425795,d004,1988-12-04,9999-01-01)"
425796,Billie,Erman,"(425796,d005,1987-01-10,9999-01-01)"
425806,Aemilian,Limongiello,"(425806,d007,1997-02-19,9999-01-01)"
425809,Piyawadee,Luan,"(425809,d004,1988-10-17,9999-01-01)"
425817,Cedric,Berstel,"(425817,d005,1985-03-03,9999-01-01)"
425821,Vidar,Narwekar,"(425821,d001,1985-06-28,9999-01-01)"
425836,Alois,Schnabel,"(425836,d005,1985-09-13,9999-01-01)"
425841,Emdad,Luders,"(425841,d009,1988-04-30,9999-01-01)"
425860,JoAnna,Bakhtari,"(425860,d007,1985-07-23,9999-01-01)"
425864,Gro,Bellone,"(425864,d008,1988-08-31,9999-01-01)"
425865,Yechezkel,Emmart,"(425865,d005,1990-06-10,9999-01-01)"
425871,Weiye,Gimbel,"(425871,d007,1998-03-29,9999-01-01)"
425873,Visit,Conti,"(425873,d007,1985-11-28,9999-01-01)"
425876,Ingemar,Buescher,"(425876,d009,1999-11-24,9999-01-01)"
425882,Akemi,DasSarma,"(425882,d003,1985-04-25,9999-01-01)"
425889,Duri,Swift,"(425889,d006,1986-03-13,9999-01-01)"
425894,Miomir,Plessier,"(425894,d005,1999-02-21,9999-01-01)"
425914,Ishfaq,Melter,"(425914,d008,1998-03-30,9999-01-01)"
425942,Frazer,Litvinov,"(425942,d007,1989-06-04,9999-01-01)"
425948,Bikash,Matzke,"(425948,d005,1998-06-11,9999-01-01)"
425960,Elliott,Terkki,"(425960,d009,1998-08-30,9999-01-01)"
425973,Satoru,Jeansoulin,"(425973,d008,1990-10-03,9999-01-01)"
425976,Bikash,Dulay,"(425976,d003,1996-04-07,9999-01-01)"
425986,Rafael,Riefers,"(425986,d007,1994-07-22,9999-01-01)"
425990,Zhilian,Pell,"(425990,d002,1988-02-14,9999-01-01)"
425994,Douadi,Baez,"(425994,d002,1986-06-19,9999-01-01)"
425996,Marla,Welham,"(425996,d006,1985-12-09,9999-01-01)"
426010,Utpal,Koblitz,"(426010,d007,1987-01-07,9999-01-01)"
426052,Manohar,Morrow,"(426052,d007,1990-01-02,9999-01-01)"
426058,Kristin,Sifakis,"(426058,d007,1985-12-09,9999-01-01)"
426061,Mohan,Hutter,"(426061,d005,1989-04-24,9999-01-01)"
426073,Jingling,Driscoll,"(426073,d002,1992-04-20,9999-01-01)"
426081,Zdislav,Cappelli,"(426081,d009,1988-06-30,9999-01-01)"
426090,Weiru,Falck,"(426090,d007,1987-08-01,9999-01-01)"
426099,Alair,Sherertz,"(426099,d007,2000-02-01,9999-01-01)"
426104,Zhenbing,Kobuchi,"(426104,d004,1987-06-20,9999-01-01)"
426119,Karsten,Herbst,"(426119,d001,1985-02-18,9999-01-01)"
426120,Atilio,Hofman,"(426120,d002,1992-07-14,9999-01-01)"
426124,Piyush,Range,"(426124,d006,1986-07-27,9999-01-01)"
426129,Nikolaus,Loncour,"(426129,d008,1993-06-06,9999-01-01)"
426133,Jeanne,Roccetti,"(426133,d003,1999-04-01,9999-01-01)"
426141,Kiyotoshi,Rettelbach,"(426141,d001,1994-09-02,9999-01-01)"
426154,Fay,Schmittgen,"(426154,d002,1988-10-03,9999-01-01)"
426178,Muzhong,Orlowska,"(426178,d002,1987-09-12,9999-01-01)"
426187,Josyula,Mawatari,"(426187,d005,1987-10-24,9999-01-01)"
426193,Huiqun,Rattan,"(426193,d007,1985-03-23,9999-01-01)"
426243,Randi,Cummings,"(426243,d005,1988-11-10,9999-01-01)"
426254,Jenwei,Kornyak,"(426254,d005,1990-07-01,9999-01-01)"
426256,Gregory,Binkley,"(426256,d009,2001-10-23,9999-01-01)"
426274,Valdiodio,Pillow,"(426274,d009,2001-07-15,9999-01-01)"
426275,Froduald,Masada,"(426275,d006,1988-09-19,9999-01-01)"
426289,Ute,Maginnis,"(426289,d005,1985-07-12,9999-01-01)"
426290,Serenella,Slobodova,"(426290,d005,1998-11-22,9999-01-01)"
426321,Dines,Ventosa,"(426321,d001,1986-07-02,9999-01-01)"
426342,Uinam,Siepmann,"(426342,d004,1985-03-13,9999-01-01)"
426346,Ranga,Petersohn,"(426346,d005,1989-06-11,9999-01-01)"
426349,Alassane,Kaelbling,"(426349,d005,1986-11-07,9999-01-01)"
426375,Suzette,Gerteisen,"(426375,d005,1986-03-09,9999-01-01)"
426388,Yishai,Berstel,"(426388,d003,1999-02-17,9999-01-01)"
426389,Chuanyi,Ellozy,"(426389,d005,1995-05-08,9999-01-01)"
426392,Urs,Perly,"(426392,d003,1987-11-01,9999-01-01)"
426394,Margo,Pettit,"(426394,d008,1988-06-25,9999-01-01)"
426399,Elvia,Heusch,"(426399,d005,1996-12-02,9999-01-01)"
426401,Dmitri,Staelin,"(426401,d004,1987-10-03,9999-01-01)"
426405,Urs,Lorcy,"(426405,d005,1987-06-10,9999-01-01)"
426406,Irena,Ritzmann,"(426406,d007,1988-03-21,9999-01-01)"
426417,Alenka,Cardazo,"(426417,d007,1986-08-02,9999-01-01)"
426428,Aloke,Bierbaum,"(426428,d007,1998-09-10,9999-01-01)"
426433,Danny,Welham,"(426433,d007,1988-05-18,9999-01-01)"
426437,Isamu,Lanphier,"(426437,d006,1991-11-03,9999-01-01)"
426446,Weijing,Lung,"(426446,d001,1999-06-02,9999-01-01)"
426449,Pragnesh,Waschkowski,"(426449,d005,1987-03-05,9999-01-01)"
426466,Bikash,Andreotta,"(426466,d008,1985-03-04,9999-01-01)"
426503,Janche,Herbst,"(426503,d005,1987-11-24,9999-01-01)"
426505,Tommaso,Makinen,"(426505,d005,1992-12-22,9999-01-01)"
426511,Oddvar,Polupanov,"(426511,d007,1999-01-06,9999-01-01)"
426518,Marek,Turnbull,"(426518,d007,1989-05-12,9999-01-01)"
426519,Kwee,Wossner,"(426519,d003,1986-03-07,9999-01-01)"
426529,Wayne,Zeidenstein,"(426529,d002,1988-10-23,9999-01-01)"
426542,Hein,Slaats,"(426542,d004,1986-05-18,9999-01-01)"
426570,Tamiya,Koshino,"(426570,d007,1997-04-10,9999-01-01)"
426573,Hausi,Gonthier,"(426573,d007,1987-07-27,9999-01-01)"
426579,Odinaldo,Anily,"(426579,d004,1999-04-11,9999-01-01)"
426592,Alois,Quaggetto,"(426592,d003,1985-09-09,9999-01-01)"
426598,Rance,Demizu,"(426598,d004,1988-03-17,9999-01-01)"
426606,Adhemar,Range,"(426606,d003,1991-05-20,9999-01-01)"
426613,Parviz,Kruskal,"(426613,d004,1988-08-25,9999-01-01)"
426614,Elliott,Jullig,"(426614,d004,1994-08-06,9999-01-01)"
426623,Yifei,Cochrane,"(426623,d009,1987-08-29,9999-01-01)"
426637,Willard,Kemmerer,"(426637,d002,1987-10-16,9999-01-01)"
426648,Masako,Vilarrasa,"(426648,d004,1987-09-01,9999-01-01)"
426664,Luisa,Hartvigsen,"(426664,d004,1986-06-19,9999-01-01)"
426666,Francesca,Willoner,"(426666,d004,1988-08-27,9999-01-01)"
426669,Arup,Blokdijk,"(426669,d001,1998-06-25,9999-01-01)"
426677,Waiman,Lorie,"(426677,d005,1999-08-07,9999-01-01)"
426679,Zita,Ranze,"(426679,d005,1999-12-14,9999-01-01)"
426684,Neven,Sridhar,"(426684,d007,1985-06-22,9999-01-01)"
426690,Aluzio,Klyachko,"(426690,d005,1987-01-12,9999-01-01)"
426701,Shem,Mandelberg,"(426701,d004,2000-10-25,9999-01-01)"
426704,Chandrasekaran,Brickell,"(426704,d006,1989-12-25,9999-01-01)"
426729,Eldridge,Clemencon,"(426729,d005,1988-05-06,9999-01-01)"
426739,Chandrasekaran,Sigstam,"(426739,d001,1988-10-27,9999-01-01)"
426742,Toshiko,Swick,"(426742,d005,1998-08-22,9999-01-01)"
426781,Reinhard,Setiz,"(426781,d005,1986-03-11,9999-01-01)"
426782,Genki,Steinauer,"(426782,d008,1986-08-05,9999-01-01)"
426783,Sahrah,Cyne,"(426783,d005,1998-04-08,9999-01-01)"
426786,Tesuro,Choobineh,"(426786,d004,1997-07-05,9999-01-01)"
426791,Alair,Irland,"(426791,d007,1987-05-04,9999-01-01)"
426799,Hatim,Keirsey,"(426799,d007,1988-12-30,9999-01-01)"
426804,Berni,Merle,"(426804,d005,1985-09-08,9999-01-01)"
426807,Maik,Pramanik,"(426807,d005,1985-12-13,9999-01-01)"
426809,Jiann,Spieker,"(426809,d005,1990-12-07,9999-01-01)"
426841,Otilia,Mondadori,"(426841,d005,1988-02-06,9999-01-01)"
426844,Yuichiro,Kaltofen,"(426844,d009,1988-08-22,9999-01-01)"
426849,Dietrich,Suermann,"(426849,d007,1997-11-11,9999-01-01)"
426864,Dines,Rissanen,"(426864,d006,1997-05-08,9999-01-01)"
426865,Demos,Krohn,"(426865,d004,1988-02-25,9999-01-01)"
426890,Tran,Karcich,"(426890,d002,1985-10-07,9999-01-01)"
426922,Leucio,Cesareni,"(426922,d008,1987-05-24,9999-01-01)"
426928,Kauko,Georgatos,"(426928,d007,1993-05-05,9999-01-01)"
426934,Yannik,Papsdorf,"(426934,d005,1991-05-25,9999-01-01)"
426936,Reinhold,Glowinski,"(426936,d005,1986-02-09,9999-01-01)"
426937,Utz,Peroz,"(426937,d004,1987-09-28,9999-01-01)"
426948,Stella,Waymire,"(426948,d007,1985-05-11,9999-01-01)"
426952,Susanne,Masada,"(426952,d006,1990-01-22,9999-01-01)"
426980,Dhritiman,Ushiama,"(426980,d005,1999-04-06,9999-01-01)"
426994,Zito,Nyanchama,"(426994,d007,1987-02-02,9999-01-01)"
426995,Rasikan,Spelt,"(426995,d003,1988-11-05,9999-01-01)"
427000,Hercules,Kaltofen,"(427000,d001,1998-11-22,9999-01-01)"
427005,Geoffrey,Demian,"(427005,d004,1993-11-09,9999-01-01)"
427010,Mingsen,Frolund,"(427010,d007,1990-07-05,9999-01-01)"
427018,Rosine,Cesareni,"(427018,d009,1987-09-05,9999-01-01)"
427024,Munenori,Niizuma,"(427024,d007,1986-12-06,9999-01-01)"
427028,Saddek,Bernardeschi,"(427028,d007,1990-01-10,9999-01-01)"
427029,Samphel,Ramalingam,"(427029,d007,1994-02-12,9999-01-01)"
427034,Amalendu,Yurov,"(427034,d005,1986-10-22,9999-01-01)"
427040,Alain,Asmuth,"(427040,d009,1988-04-05,9999-01-01)"
427055,Toong,Rosis,"(427055,d005,1997-07-09,9999-01-01)"
427058,Weidon,Ranai,"(427058,d002,1986-09-28,9999-01-01)"
427073,Wayne,Baby,"(427073,d002,1985-09-23,9999-01-01)"
427075,Berry,Cunliffe,"(427075,d005,1997-07-05,9999-01-01)"
427077,Fatemeh,Ranka,"(427077,d002,1992-10-11,9999-01-01)"
427082,Atreyi,Remmers,"(427082,d004,1989-01-28,9999-01-01)"
427086,Xiaoshan,Vecchi,"(427086,d006,1994-09-17,9999-01-01)"
427091,Udi,Cherinka,"(427091,d007,1991-05-09,9999-01-01)"
427097,Eishiro,Socorro,"(427097,d005,1989-01-06,9999-01-01)"
427104,Sanjiv,Solares,"(427104,d004,1988-08-09,9999-01-01)"
427114,Akeel,Gustavson,"(427114,d009,1992-06-16,9999-01-01)"
427121,Jianhao,Bolsens,"(427121,d005,1994-08-16,9999-01-01)"
427122,Uli,Ladret,"(427122,d003,1998-10-26,9999-01-01)"
427138,Bernd,Vidya,"(427138,d007,1986-04-26,9999-01-01)"
427140,Jaideep,Jeong,"(427140,d003,1985-04-24,9999-01-01)"
427151,Juichirou,Attimonelli,"(427151,d002,1988-02-06,9999-01-01)"
427156,Kwun,Herbst,"(427156,d002,1993-08-24,9999-01-01)"
427157,Faiza,Werthner,"(427157,d001,1988-02-25,9999-01-01)"
427159,Adib,Zockler,"(427159,d005,1987-08-15,9999-01-01)"
